X,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24
MGG_12396,0,68.05284343,108.861836,43.73172984,73.89946738,80.22562375,43.29041397,22.67354221,0,63.74423528,55.47589391,50.18060338,49.23302325,31.93105699,31.73701374,42.79684811,0,67.79571574,90.00481725,54.96443112,56.61631627,35.7653566,45.67463769,50.0080942
MGG_12397,0,28.29524379,33.31515947,25.66390419,29.26770405,19.90362102,17.99943625,32.45563705,0,30.51952263,34.78199825,33.51852292,24.84216963,16.31924056,26.54300942,21.43986477,0,40.42100776,39.86064373,38.59668274,38.96152318,21.97550456,23.18340231,20.56274355
MGG_12400,0,4.933500572,1.621050072,4.130497482,1.302908105,9.497812228,7.532027335,0,0,6.385585513,0,0,0,0.416398428,0.261961392,0,0,2.819089546,2.254060523,0,0,0.821057962,0.729421425,0.589360721
MGG_12403,0,35.79258917,27.85436583,38.1156601,52.39357588,37.31284375,45.83702443,39.75071627,0,27.93872024,36.81948654,46.99176119,25.73919511,13.01801374,29.32070989,28.2736578,0,52.47685784,29.04849803,33.40561003,42.28407094,26.45281744,22.63008664,27.00516069
MGG_12405,307.2240471,144.2421411,102.6155505,113.4910545,95.82708156,97.48769379,112.0517536,89.85865781,0,115.3528638,148.4764178,142.4933023,68.94144709,53.85541417,59.53053478,85.38271831,0,164.3314888,123.1824303,148.3334281,84.85604923,61.32246647,52.65137666,88.57212763
MGG_12408,0,5.858405989,12.37471443,4.671295542,1.657682266,9.915085332,15.97158962,3.260278939,0,1.805409473,4.938144013,6.863600768,1.65325569,0,0.888778473,2.926832877,0,2.391140622,1.911885236,6.849663166,1.411104193,1.392836244,1.546730931,2.999360619
MGG_12410,0,306.6765902,105.8360263,8.862533589,6.589541879,2.015488056,6.926129933,2.356383647,868.0699106,726.1596734,61.56644715,71.93019836,8.961743942,7.658043406,3.131550275,2.115383762,0,445.8780212,84.98224048,59.40755832,3.059648797,1.510019515,2.682978878,4.877558025
MGG_12415,0,10.98930362,0,1.916796969,0,0,0,0,0,2.963292197,12.15776574,0,0.904518662,0,0,0,0,0,0,0,0,0,0,0
MGG_12420,0,0,4.097014988,0,9.878844824,9.232543327,6.345440203,0,0,0,14.71426685,0,8.210387452,4.20959384,1.324153729,0,0,0,0,0,12.61406933,6.225384713,6.452346516,2.979080966
MGG_12421,0,7.39135276,1.619100913,7.563473413,18.8694515,41.59418037,41.37633934,1.919579063,0,1.062984576,2.907468359,2.694089386,2.2712663,1.03974437,1.30823204,2.872089176,0,5.631399718,2.251350229,0,2.907892669,0,1.821360912,1.471630177
MGG_12423,588.2190292,158.3028796,12.72110252,140.4600382,36.35378025,1145.396174,1216.075418,5.585898952,0,109.5008009,35.53459404,16.46335589,5.098598898,0.363073786,3.197798822,10.02919873,0,86.0325368,0,0,3.626508152,0.715911981,1.590026408,1.541658764
MGG_12424,226.1407029,44.65236111,11.41145983,34.15374315,105.476668,203.2749208,239.8617368,15.03248513,0,21.40554089,27.32253693,11.75447797,24.17525061,6.141680762,14.05020798,31.61693433,0,28.35016605,19.64555951,12.6329632,26.21115599,10.7340572,8.802509394,11.06355492
MGG_12426,0,0,0,6.640774017,3.142109999,0,0,0,0,0,0,4.336614851,13.57945114,0,0.421166315,0,0,0,3.623947627,0,14.71098881,1.320049318,0,0
MGG_12441,0,2.453948787,2.015796796,6.848436278,4.860549399,7.722349863,9.366173712,0.796631697,0,3.970279216,0,0,2.019820865,1.035593694,1.465885752,0.715155938,0,1.752787213,1.401476752,1.673678508,2.585968138,1.020996229,0.907045005,1.832194257
MGG_12442,0,1.336335155,0,0,6.176067661,3.957951183,5.100492424,2.602907479,0,0,0,0,5.279636105,1.12789661,2.306114469,2.336694292,0,0,0,0,7.886078488,1.6679971,7.409177404,7.183794699
MGG_12444,0,0,0,13.78441648,0.592923119,0.664958928,0,1.166143112,0,0,0,12.27493247,0.591339812,0,0,0,0,0,0,0,0.757089868,0,0,0
MGG_12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12447,0,0,20.11325226,77.77676822,0.262860023,0.294795587,0.633156983,0.387738808,0,0,33.18155326,107.7483078,0.065539524,0.084007843,0.026425186,0.696165398,0,0,40.24571047,90.42254098,0,0,0.073579914,0
MGG_12462,0,8.771189126,6.004246103,10.19936556,4.343285224,7.577052799,6.509546415,3.796551535,0,9.460689118,6.469203527,9.990714951,3.369090023,0.925384853,1.940570119,4.260322529,0,12.53003177,0,1.994085452,1.232409072,1.824681726,1.891205013,3.929305067
MGG_12463,0,20.96737743,11.75261302,11.01465995,29.47829589,26.11898363,18.83006834,25.94551436,0,22.88168142,17.46581113,20.90432821,20.1411479,5.829577986,19.71259473,31.05590487,0,31.009985,14.08787827,14.80520427,28.07415009,16.83168823,7.932457992,13.4079564
MGG_12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12467,1832.627164,591.4836938,987.8957165,870.2341823,819.380538,466.4111804,372.8499501,384.0297411,0,609.0685313,759.1535116,654.5893202,1006.046938,644.7699663,460.4287489,429.1185098,2603.291081,661.1625463,540.8926191,550.8834964,850.4061466,586.6113056,415.4595717,434.9490686
MGG_12468,0,180.9365106,47.87055051,62.95535001,344.7292637,215.4027178,226.0126459,131.2067022,0,246.3576466,77.64363133,53.95902653,281.2980429,93.41363898,200.6335863,173.6680742,0,186.6396769,38.64990015,64.10649331,345.0891445,196.3169675,138.6218574,163.655289
MGG_12469,0,12.92434526,5.308353191,6.762943315,30.93251083,672.2795925,581.6750799,23.07614865,0,6.970161672,4.76618499,0,5.318950084,19.08976129,83.2094027,112.9965176,0,0,0,0,28.60128335,372.3805352,68.67200783,82.98756557
MGG_12471,0,0,2.59284774,0,39.59569511,4.674345428,2.007896033,27.66633367,0,0,2.328027457,2.157173626,17.66656155,354.3245937,142.8802669,32.19578784,0,0,19.82936683,6.458379455,52.55457404,249.5215174,169.1714618,124.9043751
MGG_12473,246.9344867,217.0641698,96.1257929,148.6728319,221.7661361,236.6747836,177.8279791,94.26746006,0,266.461254,174.747048,131.3150928,134.1312956,96.9381411,98.18965557,118.3083056,0,251.7834548,192.2427564,143.8576829,127.5778721,113.0030468,81.16720472,40.55715926
MGG_12474,0,7.567504002,15.30173022,18.68241743,36.12732219,7.327456972,11.84962886,12.85021243,0,3.767253574,13.73888931,14.32191694,60.94579935,14.49389868,20.09114878,9.500196488,0,14.96840443,10.63848262,15.88092675,119.251333,46.50173732,28.40184672,35.8131516
MGG_12475,0,2.462139538,76.85595339,16.03302138,3.251181908,1.215392219,5.220797764,1.065720908,0,12.39320802,46.00418476,47.11509125,2.702083454,1.039050282,0.871572481,1.913447929,0,7.034550549,71.2451653,55.97549616,2.075679633,4.780552435,0.303357508,2.94129556
MGG_12476,0,4.308744191,29.49515755,15.03095754,5.689568339,7.976011437,0.913639609,1.865011589,0,9.294906015,6.355841316,13.74190162,0,0.909168997,1.715908322,0.837133469,0,10.25871955,8.202568373,11.75485419,0.60540656,0.597569054,1.327189099,3.002572551
MGG_12477,0,20.12545192,7.779791581,8.259669175,16.80481716,39.88440937,62.50579385,16.90991731,0,19.15368211,31.43341454,22.65395818,12.86228151,8.493164653,12.25782558,19.32057293,0,21.9853695,10.81775411,17.76339385,12.97441347,13.29900432,13.34626981,19.44578247
MGG_12478,0,0,0.856948829,0,1.721917161,0.772446985,0,0,0,0,1.538848866,1.425912817,1.717319055,0,0.415448317,0.608049427,0,0,0,0,1.758941077,1.736170083,0.771199911,0.311558531
MGG_12479,0,3.142710487,4.130528403,1.754124016,0.414985557,0,2.399004617,0,0,6.779515634,9.271643092,8.591197621,0.413877404,0,0.333746313,0.732705776,0,10.77480237,4.307606459,6.859001493,0,0.523025675,0.464651889,0.750862432
MGG_12480,0,0,0,1.145215813,0,0,0,0,0,0,0,8.974303096,0.540416691,0.346350094,0.21789312,0.956723964,0,0,0,4.478039693,0,0,0.303357508,0.490215927
MGG_12481,0,0,0,0,2.701203826,0,0,0,0,0,0,0,0,0,2.172405285,2.384646421,0,0,0,0,1.724552462,0,0,0
MGG_12484,0,3.736864263,1.227859203,3.128632136,1.973767172,962.9009504,604.7416671,34.93750586,0,1.612247122,0,0,0.492124135,1.5769983,23.81061841,5.227376895,0,6.405931138,1.707330949,2.038937222,1.890193368,13.68197013,43.37108751,10.71382553
MGG_12488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12489,0,0,0,0,3.926054412,20.91444579,6.619744299,2.895616543,0,0,0,0,1.957785254,0.313683459,0.986710683,0,0,0,0,0,0,0.618523713,0,1.775921301
MGG_12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.068913331
MGG_12492,0,1.550350999,2.54707237,0,2.047192307,0,1.97244768,0,0,0,0,2.119089855,3.57301981,0.327132686,0.411606424,0,0,2.214745003,0,0,2.614012686,0.645043015,0.573051132,0.926032104
MGG_12496,0,0,4.481039133,480.5015587,30.61364336,10.60283096,3.470107621,7.968967989,0,0,4.023368583,160.308031,10.77596277,2.014324506,3.439641701,5.564174981,0,0,3.115429186,191.6069485,4.598806566,3.971862201,1.51224475,0.814579543
MGG_12497,477.8652602,0,43.63472358,250.6492637,30.45649544,6.727841976,6.224591853,3.630357977,668.6951273,0,30.93007485,313.350624,16.56827248,5.604216244,3.711243821,4.888592946,0,0,86.22069824,251.6968894,8.24922366,5.234419551,2.066763149,1.252433414
MGG_12501,0,0,0,0,10.50580602,3.720689804,0,0,0,0,0,0,3.308763771,1.060284279,2.223459769,3.905102177,0,0,0,0,4.236196307,6.272032691,2.4764553,1.000467927
MGG_12505,0,3.313823026,0,3.468059207,0,0.613429092,1.054010115,0,0,0,0,0,0.545514961,0,0,1.931499325,0,0,0,0,1.396841011,0,0,0.494840605
MGG_12506,0,10.26968783,3.615444611,8.188703044,11.13924239,10.31995625,12.13243623,0.952535752,0,4.747278967,6.492362967,2.005296247,4.347194406,4.02435664,2.337020721,5.130689136,0,4.191629563,1.675751439,12.0073451,11.13138934,2.441618666,2.440254133,1.752609685
MGG_12509,0,6.493459555,0,6.040610168,0,1.6026915,8.261360968,0,0,4.669272036,12.77136189,0,1.425253878,0,0,0,0,6.184129532,0,0,1.824746531,0,0,0
MGG_12513,0,16.7142826,14.238468,10.36576005,47.00244271,28.87749881,29.92836776,9.646223085,0,25.37300292,5.478952836,15.2305582,13.04401535,4.702408828,11.99772622,5.773101707,0,19.45540852,5.656715833,15.1996302,24.52841561,9.272249739,4.805146272,3.697600494
MGG_12515,0,6.49170124,9.434616765,6.619645099,23.4084217,22.92460758,17.78888232,3.566399091,0,4.847546435,12.52236702,10.23825094,33.5391993,3.055674407,4.905338782,8.44069912,0,2.853440759,6.844580206,6.130476355,29.67918363,2.493188191,3.968414001,3.430117696
MGG_12520,0,0,0,0,0.938395086,0,0,0,0,0,0,0,0.935889252,0.59980629,0.377345542,0,0,0,0,0,0,0,0,0
MGG_12521,1477.267123,469.9484437,445.4981772,639.179362,935.8223336,553.5566874,805.441557,657.9393785,0,272.6723571,219.9188117,324.8650405,1052.122914,254.401144,248.675023,700.2143316,0,296.3165335,123.3989196,271.1535669,609.3049947,298.4610628,491.1672613,516.234417
MGG_12522,0,2808.457162,593.5040764,813.0489515,130.797154,185.5172379,452.1953157,143.756154,2787.286087,3054.367789,369.5826337,533.5988771,101.6726131,3.68838228,10.05509626,129.0534478,0,2855.016237,292.8355784,453.0354233,81.04987911,36.36391781,39.84334895,174.0150375
MGG_12523,0,15.92613454,10.2384993,25.60497444,192.6986778,159.4549412,139.1922611,22.47887807,0,32.11554497,7.14994859,8.518132522,213.8418649,5.113808906,19.76255625,43.58846237,0,24.72955206,3.954603508,6.611760662,128.7178567,18.43831207,22.39514807,37.84422778
MGG_12525,0,0,1.853053568,4.72165125,1.489379357,3.340656044,5.740003706,19.04022841,0,2.433161941,0,0,0,0,1.197812455,13.14837155,0,3.222555572,2.57666001,0,0.950877092,0.938567175,3.335262734,18.19015905
MGG_12527,0,25.98215517,15.52221625,25.54348315,7.40755199,17.92674335,12.77164609,8.434653759,0,12.73845589,10.45264201,20.98530001,0.388830069,1.993592472,5.330322958,10.32545028,0,15.1840875,18.88560603,14.4987827,5.97380997,5.896473897,4.583583332,8.112343678
MGG_12530,0,12.51963689,33.42384045,5.677681451,3.5130091,8.574889146,8.362314463,4.87713825,0,8.777470649,11.08065207,16.25678556,1.854861972,0.66042826,1.080257287,4.743188005,0,8.942427632,18.59026087,28.17813317,0.791590654,3.646266572,3.355004297,6.169382413
MGG_12536,0,84.33578569,29.76373134,157.7802465,320.4776573,440.3622922,426.8034006,124.1142469,0,115.8966465,40.54647821,58.06392344,310.57209,237.0072989,144.46026,218.4714175,0,87.45766927,7.135567609,32.38159699,297.0331305,162.1889863,136.6983192,135.4505464
MGG_12537,0,14.2000842,18.41788805,33.37207611,36.0212509,31.54330699,13.31192349,5.822917643,0,12.89797698,15.43432671,22.47394626,42.32267564,10.72358844,16.07216743,17.42458965,0,14.94717266,20.48797139,18.350435,35.28360953,16.7915088,7.182473091,17.85637588
MGG_12538,0,22.2329345,8.261946048,7.386580356,9.960725454,15.28646808,20.20431875,2.405844875,0,9.706456572,17.95964174,4.341282897,8.017014709,2.233939465,3.162147521,4.011031751,0,21.17382047,12.09282847,15.16363538,8.479080546,2.642940507,3.913279203,5.849452734
MGG_12546,0,0,0,0,0,0,2.788147968,0,0,0,0,0,1.443037795,0,0.581825123,0,0,0,5.006344761,0,5.542545614,0,0.810034844,1.308990121
MGG_12547,0,0,1.995877855,0,7.218780383,4.497671799,4.636811294,25.24031495,0,0,0,0,3.999724322,11.2789661,7.740803812,15.57796194,0,0,0,3.314280366,10.24166037,3.032721999,4.490410548,5.805086626
MGG_12548,0,1.308598555,1.074948584,0.913003346,37.58324759,7.267126972,18.31363609,22.0903129,0,5.645868049,0,0,21.11105159,19.60463187,6.774748201,9.915509571,0,9.346954694,0,1.785019548,40.26678562,7.622424213,6.529855126,5.471425446
MGG_12551,0,2.199335139,5.419933066,0,1.452078264,1.62849512,1.399061726,0,0,0,6.488491552,3.006150724,1.44820072,0,0.583906787,2.563814846,0,3.141847562,2.512128275,3.00004627,0,5.490366124,0,3.284183623
MGG_12552,0,0,0,4.410111279,0,2.340176792,0,12.31195311,0,6.817857368,0,0,0,0,0,0,0,0,0,0,0,2.629918306,1.168199351,7.551089544
MGG_12560,0,1.855740894,60.97595137,9.063194727,0,4.809284079,8.263439298,1.204867865,0,0,62.96040444,30.43812688,0.610976757,0,0.985370246,0,0,2.65100798,44.51301708,27.84495776,0,0.772104318,1.371862785,2.216885911
MGG_12568,0,0,0,0,0,0.51664516,0,1.812088446,0,0,0,0,0.459446199,0.29445655,1.296723756,0.813378263,0,0,0,1.903548087,0,0.58061193,0,0
MGG_12569,467.499996,4.102652978,1.123375077,4.770670989,289.8325602,106.829461,109.6123622,137.6249931,654.1906167,2.95010736,2.017278519,3.738461078,329.5808434,18.17933469,245.9829124,219.9975582,0,0,3.124092782,1.865434778,317.0471727,126.315064,137.9969594,227.4912715
MGG_12574,466.9805515,89.4750627,97.62503881,116.2750339,142.0495562,78.89516024,97.32495173,45.23274775,0,63.35683344,64.48118716,104.5606025,120.9818836,60.81869166,86.31569644,70.862418,0,81.96033006,56.17118822,87.5780174,177.3491429,85.82153966,62.35783235,114.6391732
MGG_12580,469.9832221,40.55704345,41.78565859,30.69447314,36.53497112,80.92942396,101.0117091,47.7551416,0,37.07221857,41.57387137,23.48949196,29.1951921,12.76411931,23.90769367,40.86765303,0,53.02757087,35.33272952,32.81851008,43.46335043,21.45034011,26.17067005,37.56915092
MGG_12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGG_12584,0,7.198994849,5.256547532,6.696941917,10.56228692,7.107316372,7.123654567,0,0,18.98087943,0,0,4.740336906,0,2.760735604,8.392031548,0,2.285351707,1.827299552,4.364413442,8.092044475,1.996821512,2.069620581,5.255548497
MGG_12589,0,25.12982461,50.17812665,43.69754601,156.7267341,99.62088449,83.61813575,26.1054704,0,26.68826683,43.34230741,36.99077919,48.62356689,25.94162204,45.98394483,50.92719886,0,43.07887968,24.72945393,45.35352968,39.76340744,48.25651987,38.7265432,37.87180099
MGG_12590,0,29.47680342,21.18701107,29.56338583,20.67797165,25.23638704,18.75106106,7.974275327,0,22.52072466,47.10476335,28.53891142,21.43148988,3.369041823,5.054206152,9.306314927,0,34.21349585,23.84890609,17.5911804,22.52039825,4.854576973,3.745298468,6.419086173
MGG_12594,345.2012291,76.2397042,69.67785819,42.97639858,26.33479599,34.76820361,41.75351772,28.84755503,0,92.58006319,87.88375355,53.82923362,26.92939648,8.735987708,16.08561285,24.13144659,0,46.16128886,66.89792437,63.36196287,35.32889137,16.38541709,16.60953993,25.63416589
MGG_12595,0,0.779105413,0,0,0.514392744,1.730663065,0.991223707,1.011691965,0,1.680701214,0,2.129833022,0,0.328791154,0.620539723,2.724662545,0,0,0,2.125508067,1.970448726,1.296626389,0.575956334,2.792180449
MGG_12599,0,18.31063489,55.0080923,26.28050994,8.289822124,5.423235238,7.987154093,4.07604235,0,3.385718957,54.0201435,31.46352477,1.722434474,4.41559524,3.889067674,14.63665531,0,5.978869062,52.58579323,41.39042561,2.646270715,11.75405616,8.508468123,6.249731559
MGG_12601,0,38.18808482,24.3465638,23.85999009,69.24198514,25.74411455,17.40362737,9.621626781,0,29.50927974,16.81533045,28.04625738,28.89888902,5.291754147,20.57993954,35.21471601,0,32.56917547,6.510337068,20.21449814,47.08979644,13.28005109,12.85127603,12.59652663
MGG_12603,0,37.3583198,19.52872752,37.91233785,21.8624021,16.97436246,19.44386615,14.33276862,0,31.13707926,40.07808594,37.13675701,40.81265663,16.12393635,9.467516265,12.86688017,0,46.09055656,23.27535424,11.58167034,25.76824384,9.891253519,5.021320967,11.66429526
MGG_12605,0,15.99323061,26.27528592,18.31122922,14.89130962,16.39684913,6.782509383,8.520079629,0,25.65451934,26.61623386,19.057672,11.61120771,3.288130879,4.137207463,13.38520012,0,10.54478658,13.11535415,25.73155097,11.40862208,4.43612304,4.698904594,5.878666776
MGG_12606,458.573373,947.0555481,319.5582285,351.9042641,514.5712238,266.1954292,331.9447588,651.4700167,641.699252,743.7006598,490.7324391,390.5437515,370.9858867,885.3834559,799.5381803,666.9373385,0,1019.473827,474.9882256,488.5607267,469.8826846,747.8839151,635.4080361,387.4032319
MGG_12611,731.2440128,6.951965399,2.635704727,5.969667813,6.002218245,31.67738224,23.8126513,30.55406546,0,3.46082625,4.733014499,1.461886259,3.873417238,4.287871411,7.240799738,56.1050565,0,3.055750826,8.551507559,7.294588365,4.057461622,5.33991242,24.90566463,98.38094176
MGG_12612,0,1.602905271,4.38902301,0,0.352764776,1.582492433,2.039310313,0,0,1.152606048,0,0,0,0,0.283706123,0.622847674,0,7.632737014,0,1.4576496,0,0.44460592,0.394984396,0.319141007
MGG_12613,0,2.175429322,0,0.867307021,0.102592486,0,0,0,0,2.011233455,0.458426034,0,0.102318529,0.065575384,0.288779987,0.181139092,0,5.771437369,1.41989859,0.847839163,0.392993945,0.129302101,0.229741935,0.37125554
MGG_12614,1264.958605,1929.712206,937.7231874,875.1930542,1085.946946,934.9877907,1038.059587,1083.519811,885.0524671,2594.274245,1148.980522,1029.252626,1103.757784,1414.394231,1084.820166,1355.528842,0,2606.026618,974.2256497,974.1640089,1059.852329,1157.7498,856.543278,859.7730782
MGG_12615,0,35.64499675,19.1654776,19.89548357,24.3898628,30.71219895,31.33249256,5.890959116,0,41.94222219,13.38401025,33.66191549,26.88523182,5.196529454,4.989832856,9.065930409,0,40.73636406,13.32474154,17.68082093,40.43107338,5.392926838,5.509688767,5.419508916
MGG_12616,0,51.31404746,56.58753063,31.38768737,24.59732575,25.5037792,12.52036257,4.563893426,0,27.29481835,24.88553535,17.29439027,23.60592015,3.856387495,4.292332512,9.83308747,0,46.19180572,8.029043485,11.50618089,25.48176631,5.849275135,8.833964902,14.69526646
MGG_12617,0,45.99095612,15.96856227,34.07248913,26.45184838,21.94197773,21.71594152,10.15866706,226.8096276,63.92562949,19.58308326,22.03428487,19.35662961,30.81380481,33.98729325,16.30489345,0,48.0897755,14.08070665,34.27781367,27.18048979,54.44630718,35.92674787,43.75474905
MGG_12627,0,32.67824891,60.84539152,45.59893558,64.72598122,84.95684937,76.68312689,13.20159415,0,23.49804946,57.8445381,85.36189599,47.81714133,15.93578672,18.50843109,26.24237889,0,14.52338985,66.3569855,51.50935912,49.58826841,24.77529065,25.23117393,33.83271691
MGG_12628,0,70.74715526,87.81862561,60.32885602,73.17861682,84.39748846,68.00656565,39.80917321,0,64.43834247,51.02012091,64.46694072,74.01842774,24.88007229,41.32223212,55.89739286,0,89.83594818,77.21742626,57.90242757,86.15043727,59.52460238,51.13785189,80.75899923
